106	2456654.3175749895	0.96997	6603.5	271.3	307084.6	566.7	16795.8	294.5		9.60	0.04
107	2456654.3176426217	0.97105	6788.2	259.7	309116.3	565.9	16381.9	283.1		9.55	0.04
108	2456654.3177103205	0.97214	6665.3	244.9	308792.9	558.1	16802.1	264.5		9.59	0.03
109	2456654.3177780197	0.97322	6814.8	254.4	307984.5	560.7	16709.3	271.0		9.53	0.04
110	2456654.3178457185	0.97431	6998.8	247.4	307384.3	561.0	16725.6	270.2		9.46	0.03
111	2456654.3179133511	0.97539	6863.1	247.3	305665.0	553.8	16703.6	261.4		9.49	0.03
112	2456654.3179810499	0.97648	6902.0	301.1	314962.4	587.9	17257.0	312.3		9.55	0.04
113	2456654.3180487487	0.97757	7251.1	310.5	318222.4	595.6	18018.1	322.9		9.45	0.04
114	2456654.3181163813	0.97865	6431.2	313.2	318743.3	594.3	18382.0	325.0		9.76	0.05
115	2456654.3181840801	0.97974	6319.1	296.1	318692.5	596.8	17557.2	332.5		9.80	0.04
116	2456654.3182517793	0.98082	5404.7	275.5	309295.1	569.8	17064.8	297.5		10.12	0.05
117	2456654.3183194115	0.98191	3134.6	241.6	308982.4	557.3	16870.4	267.9		11.48	0.08
118	2456654.3183871103	0.98299	2068.2	247.4	310174.3	560.5	16503.0	271.5		12.53	0.12
119	2456654.3184548095	0.98408	1939.9	251.6	311314.0	563.9	17058.1	277.4		12.70	0.13
120	2456654.3185225083	0.98516	982.9	254.7	311911.0	564.7	16543.3	282.7		14.40	0.26
121	2456654.3185901404	0.98625	1086.2	249.2	311599.9	564.8	17037.9	285.1		14.15	0.23
122	2456654.3186578397	0.98733	856.8	231.8	309939.6	560.2	16893.5	261.9		14.73	0.27
123	2456654.3187255384	0.98842	1352.2	239.7	308646.9	558.4	17119.7	269.4		13.58	0.18
124	2456654.3187931711	0.98950	971.2	242.1	305454.5	557.4	16464.3	272.5		14.38	0.25
125	2456654.3188608699	0.99059	428.6	235.1	306679.3	553.4	16377.6	261.7		16.43	0.55
126	2456654.3189285686	0.99167	961.0	233.0	308343.2	557.4	16797.8	267.6		14.43	0.24
127	2456654.3189962013	0.99276	694.4	244.9	305383.4	558.2	16287.3	272.4		15.22	0.35
128	2456654.3190639000	0.99384	897.0	236.0	307986.5	554.9	17340.9	266.3		14.60	0.26
129	2456654.3191315993	0.99493	682.4	236.4	309571.3	555.7	17873.0	268.9		15.29	0.34
130	2456654.3191992980	0.99602	897.4	241.0	305222.3	558.2	16953.2	273.9		14.57	0.27
131	2456654.3192669302	0.99710	656.2	243.8	305042.5	557.7	17089.4	274.1		15.35	0.37
132	2456654.3193346295	0.99819	833.7	247.1	307316.0	558.3	17101.4	275.8		14.77	0.29
133	2456654.3194023282	0.99927	898.8	239.0	306145.8	555.0	16608.7	270.8		14.58	0.26
134	2456654.3194699604	1.00036	213.5	240.2	308001.8	556.7	16826.3	265.6		18.19	1.12
135	2456654.3195376596	1.00144	482.4	252.3	309326.2	559.6	16928.5	290.2		16.16	0.52
136	2456654.3196053584	1.00253	514.4	234.3	308986.4	557.8	17078.0	269.7		16.00	0.45
137	2456654.3196730576	1.00361	572.2	235.6	306548.4	556.9	17003.7	275.5		15.71	0.41
138	2456654.3197406898	1.00470	661.9	244.7	304473.4	559.5	16328.7	275.8		15.33	0.37
139	2456654.3198083886	1.00578	705.4	239.7	307574.1	558.0	17248.1	267.3		15.19	0.34
140	2456654.3198760878	1.00687	656.9	234.0	305818.8	555.2	17092.9	269.1		15.36	0.35
141	2456654.3199437200	1.00795	188.6	235.5	305684.9	554.1	16823.3	263.6		18.48	1.25
142	2456654.3200114192	1.00904	617.3	252.6	306832.9	558.5	16516.3	281.6		15.52	0.41
143	2456654.3200791180	1.01012	310.9	241.0	306456.1	557.5	16731.9	268.0		17.23	0.77
144	2456654.3201467502	1.01121	763.3	231.9	309472.8	558.9	16818.3	270.6		15.01	0.30
145	2456654.3202144494	1.01229	380.1	239.5	307116.3	556.0	17131.4	273.8		16.74	0.63
146	2456654.3202821482	1.01338	492.9	235.8	306743.4	557.1	16776.5	273.0		16.08	0.48
147	2456654.3203498470	1.01446	924.7	234.1	303907.4	551.1	16606.3	270.0		14.49	0.25
148	2456654.3204174796	1.01555	491.6	236.0	310033.8	557.6	17453.6	266.4		16.12	0.48
149	2456654.3204851784	1.01663	991.3	242.0	308212.1	557.3	17409.1	272.5		14.35	0.24
150	2456654.3205528776	1.01772	1223.5	239.3	308825.9	557.1	16947.3	264.8		13.83	0.19
151	2456654.3206205098	1.01880	1827.9	241.2	308645.8	559.2	16811.1	267.4		12.82	0.13
152	2456654.3206882086	1.01989	2163.1	247.4	302980.7	556.6	16848.1	277.7		12.36	0.11
153	2456654.3207559078	1.02098	2728.8	249.5	309953.5	562.8	16825.2	274.3		11.83	0.09
154	2456654.3208236066	1.02206	3132.6	240.2	309703.5	557.9	16510.9	264.8		11.48	0.07
155	2456654.3208912392	1.02315	4098.3	246.9	309204.5	552.7	16929.7	268.8		10.81	0.06
156	2456654.3209589380	1.02423	6240.3	245.3	314149.5	559.1	17398.4	266.1		9.80	0.04
157	2456654.3210266368	1.02532	6155.9	255.8	305814.2	562.8	16751.6	275.9		9.76	0.04
158	2456654.3210942694	1.02640	6458.5	264.7	304778.3	559.7	16696.3	286.4		9.64	0.04
159	2456654.3211619682	1.02749	6729.6	243.4	308515.8	557.8	16645.3	265.4		9.56	0.03
160	2456654.3212296669	1.02857	6703.6	267.9	308955.5	569.0	16672.2	292.5		9.58	0.04
161	2456654.3212972996	1.02966	6447.6	246.4	312398.8	560.1	17056.4	265.0		9.70	0.04
162	2456654.3213649984	1.03074	6127.3	246.8	309081.4	555.8	17247.0	270.3		9.80	0.04
163	2456654.3214326976	1.03183	6398.9	245.8	305606.5	554.8	16699.2	276.7		9.67	0.04
164	2456654.3215003964	1.03291	6275.7	246.1	308653.4	557.3	17010.3	273.0		9.74	0.04
165	2456654.3215680285	1.03400	6389.7	249.7	304791.8	555.1	16336.4	265.8		9.66	0.04
166	2456654.3216357278	1.03508	6432.3	254.3	316837.2	563.7	17436.1	276.7		9.74	0.04
167	2456654.3217034265	1.03617	6552.8	249.7	313791.6	562.3	17509.1	272.0		9.67	0.04
168	2456654.3217710592	1.03725	6544.7	248.5	314770.9	560.7	17653.8	268.2		9.68	0.04
169	2456654.3218387580	1.03834	6525.0	250.0	308069.6	558.6	16572.4	275.8		9.64	0.04
170	2456654.3219064567	1.03943	6558.9	250.5	308782.8	558.6	17366.7	275.1		9.63	0.04
171	2456654.3219741560	1.04051	6731.7	257.4	307486.6	556.8	16550.5	269.2		9.55	0.04
172	2456654.3220417881	1.04160	6730.6	274.3	303087.2	567.2	16579.8	298.9		9.52	0.04
173	2456654.3221094869	1.04268	6275.2	246.1	307634.9	555.5	17004.0	269.3		9.73	0.04
174	2456654.3221771861	1.04377	7052.3	246.2	311703.1	563.4	16918.3	273.2		9.47	0.03
175	2456654.3222448183	1.04485	6691.3	250.8	311990.1	559.7	17083.1	270.2		9.61	0.04
176	2456654.3223125176	1.04594	6346.1	243.6	314051.9	561.1	17491.5	269.2		9.75	0.04
177	2456654.3223802163	1.04702	6471.8	256.1	310577.3	565.9	16735.6	278.4		9.68	0.04
178	2456654.3224478485	1.04811	6775.1	243.4	311060.1	559.8	17160.1	279.6		9.57	0.03
179	2456654.3225155477	1.04919	6645.7	251.0	309660.4	558.2	16778.9	271.8		9.60	0.04
180	2456654.3225832465	1.05028	6320.3	246.0	308664.1	556.9	16861.9	276.5		9.72	0.04
181	2456654.3226509457	1.05136	6347.8	248.7	307528.3	558.7	16925.4	269.0		9.70	0.04
182	2456654.3227185779	1.05245	6703.8	247.1	306482.9	558.8	16666.5	274.3		9.56	0.04
183	2456654.3227862767	1.05353	6152.2	244.8	306057.2	556.6	16550.7	268.5		9.77	0.04
184	2456654.3228539759	1.05462	6520.0	248.9	309098.0	556.5	17363.3	273.6		9.65	0.04
185	2456654.3229216081	1.05570	6655.0	252.1	308015.4	559.3	16802.3	271.8		9.59	0.04
186	2456654.3229893073	1.05679	6943.7	251.5	314200.4	561.3	17284.9	272.3		9.53	0.03
187	2456654.3230570061	1.05787	6677.2	252.5	309268.6	561.1	16837.9	274.5		9.59	0.04
188	2456654.3231246383	1.05896	6264.7	249.1	301635.8	554.7	16712.6	267.9		9.69	0.04
189	2456654.3231923375	1.06004	6622.1	252.0	308586.2	560.3	17060.1	269.4		9.60	0.04
190	2456654.3232600363	1.06113	6881.1	251.4	313126.8	560.4	16986.8	272.0		9.54	0.03
191	2456654.3233277351	1.06222	7007.4	245.1	307478.9	558.3	17260.7	279.5		9.45	0.03
192	2456654.3233953677	1.06330	6864.8	249.7	307981.9	557.7	17082.4	275.2		9.51	0.03
193	2456654.3234630665	1.06439	7023.6	253.1	310413.1	560.7	16762.4	274.8		9.47	0.03
194	2456654.3235307657	1.06547	7158.2	260.4	311903.2	559.7	17245.2	279.0		9.44	0.03
195	2456654.3235983979	1.06656	7144.7	254.5	305255.2	558.8	17502.8	275.3		9.39	0.03
196	2456654.3236660967	1.06764	6936.2	256.2	310973.3	559.7	17282.8	274.8		9.51	0.04
197	2456654.3237337959	1.06873	7111.1	250.5	310334.2	559.4	17030.3	271.2		9.44	0.03
198	2456654.3238014947	1.06981	6686.6	262.8	303196.4	556.4	16665.9	274.4		9.54	0.04
199	2456654.3238691273	1.07090	7044.7	251.7	314552.4	562.7	17196.8	271.9		9.50	0.03
200	2456654.3239368261	1.07198	6854.0	254.3	307082.4	559.6	16905.3	278.1		9.51	0.04
201	2456654.3240045249	1.07307	6498.0	246.5	307726.0	558.3	16794.8	279.0		9.64	0.04
202	2456654.3240721575	1.07415	6897.7	252.8	309013.5	559.9	16584.9	274.2		9.51	0.03
203	2456654.3241398563	1.07524	6662.2	258.2	305883.4	560.3	16745.3	274.8		9.57	0.04
204	2456654.3242075550	1.07632	6765.8	254.9	309683.7	561.7	16676.0	268.5		9.56	0.04
205	2456654.3242751877	1.07741	6320.1	278.3	306299.9	565.8	16647.7	284.5		9.70	0.04
206	2456654.3243428865	1.07849	6785.0	271.9	304439.6	566.5	16733.3	292.0		9.51	0.04
207	2456654.3244105857	1.07958	6962.3	258.7	307011.4	561.9	16843.1	275.8		9.47	0.04
208	2456654.3244782845	1.08066	6349.4	250.7	311728.1	562.5	16786.0	275.7		9.73	0.04
209	2456654.3245459166	1.08175	6778.3	252.6	312698.9	558.5	17152.4	272.6		9.58	0.04
210	2456654.3246136159	1.08283	6906.1	255.3	311379.1	559.8	16872.8	269.5		9.52	0.04
211	2456654.3246813146	1.08392	6883.2	246.6	308694.7	555.9	17103.4	273.3		9.51	0.03
212	2456654.3247489473	1.08500	7000.2	247.3	311594.4	561.5	17628.6	272.7		9.49	0.03
213	2456654.3248166461	1.08609	7409.1	265.0	306976.5	568.2	16821.3	285.6		9.31	0.03
214	2456654.3248843448	1.08718	6526.5	253.4	307149.1	557.9	16735.9	270.8		9.63	0.04
215	2456654.3249520441	1.08826	6451.0	248.1	307557.6	559.0	17062.8	274.7		9.66	0.04
216	2456654.3250196762	1.08935	6445.4	249.8	310510.0	559.4	17130.0	271.9		9.69	0.04
217	2456654.3250873750	1.09043	6322.2	252.8	308286.2	556.7	16885.4	277.5		9.72	0.04
218	2456654.3251550742	1.09152	6670.5	250.4	310008.6	559.4	17290.2	274.7		9.60	0.04
219	2456654.3252227064	1.09260	6945.5	262.9	306088.4	559.6	16982.4	277.9		9.46	0.04
220	2456654.3252904057	1.09369	7191.9	264.3	310507.0	562.9	16761.7	287.5		9.41	0.03
221	2456654.3253581044	1.09477	6305.5	250.9	311797.9	558.2	17313.5	267.6		9.75	0.04
222	2456654.3254257366	1.09586	6487.0	252.5	306594.3	561.3	17257.7	277.1		9.64	0.04
223	2456654.3254934358	1.09694	6718.6	250.0	309021.9	558.9	17057.8	265.3		9.57	0.04
224	2456654.3255611346	1.09803	6499.3	264.7	310107.3	564.2	16915.2	283.7		9.66	0.04
225	2456654.3256288334	1.09911	7088.5	254.2	310890.7	558.5	17287.3	274.3		9.45	0.03
226	2456654.3256964660	1.10020	6725.9	249.3	310098.8	558.3	17339.2	274.5		9.58	0.04
227	2456654.3257641648	1.10128	6833.0	252.0	308841.7	559.2	17311.1	280.9		9.53	0.04
228	2456654.3258318640	1.10237	6548.9	246.8	311618.7	560.8	17123.2	275.2		9.66	0.04
229	2456654.3258994962	1.10345	6491.3	251.6	310392.4	560.3	16808.1	269.7		9.67	0.04
230	2456654.3259671950	1.10454	6611.4	245.7	313397.5	561.3	17512.3	275.1		9.65	0.04
231	2456654.3260348942	1.10563	7077.4	249.1	311633.6	560.8	16826.7	274.2		9.46	0.03
232	2456654.3261025930	1.10671	7088.6	250.6	310033.8	561.2	16658.0	279.1		9.45	0.03
233	2456654.3261702256	1.10780	6624.4	253.3	313184.4	561.2	16983.0	270.8		9.64	0.04
234	2456654.3262379244	1.10888	6802.2	252.2	314899.0	562.4	16861.5	279.5		9.59	0.04
235	2456654.3263056232	1.10997	6862.2	254.6	310844.0	559.7	17016.6	273.0		9.53	0.04
236	2456654.3263732558	1.11105	6503.4	248.8	308427.8	560.2	16940.4	272.5		9.65	0.04
237	2456654.3264409546	1.11214	6937.2	254.6	312314.0	563.5	17438.9	278.8		9.52	0.03
238	2456654.3265086538	1.11322	6649.2	260.1	310471.5	558.4	17060.4	273.7		9.61	0.04
239	2456654.3265762860	1.11431	6949.3	254.7	314870.1	564.1	17608.6	270.0		9.53	0.03
240	2456654.3266439848	1.11539	6747.6	252.2	315200.9	563.9	17437.2	274.6		9.61	0.04
241	2456654.3267116840	1.11648	6672.5	250.1	310073.1	557.8	16819.8	270.3		9.60	0.04
242	2456654.3267793828	1.11756	6562.8	250.5	314474.8	563.7	16881.1	271.3		9.67	0.04
243	2456654.3268470149	1.11865	7010.8	250.7	314814.0	564.7	17151.9	273.6		9.51	0.03
244	2456654.3269147142	1.11973	6959.8	248.4	310021.7	559.3	16520.8	270.4		9.49	0.03
245	2456654.3269824130	1.12082	6752.4	243.7	311840.4	560.6	17666.8	274.8		9.58	0.03
246	2456654.3270500456	1.12190	6477.0	244.6	313014.6	563.6	17136.0	267.8		9.69	0.04
247	2456654.3271177444	1.12299	6680.9	253.8	314945.0	565.7	17357.6	265.6		9.63	0.04
248	2456654.3271854431	1.12407	6945.2	249.9	315906.9	564.7	17899.8	270.1		9.54	0.03
249	2456654.3272531424	1.12516	6485.1	247.0	310211.4	560.7	16489.2	270.3		9.67	0.04
250	2456654.3273207746	1.12624	6430.3	253.1	311050.8	563.4	17240.6	275.3		9.70	0.04
251	2456654.3273884738	1.12733	6841.4	254.1	307076.7	559.4	16997.2	272.1		9.51	0.04
252	2456654.3274561726	1.12842	6445.3	249.9	307706.9	561.6	16876.1	270.8		9.66	0.04
253	2456654.3275238047	1.12950	6607.3	251.9	312735.6	561.4	16883.5	272.4		9.64	0.04
254	2456654.3275915040	1.13059	6445.8	254.6	311775.8	562.3	17173.3	270.9		9.70	0.04
255	2456654.3276592027	1.13167	6188.1	253.7	315217.1	566.0	16942.9	274.8		9.83	0.04
256	2456654.3277268349	1.13276	6685.0	248.4	311794.4	561.2	16639.5	272.8		9.61	0.04
257	2456654.3277945342	1.13384	5871.4	246.2	312903.2	562.3	16845.9	270.7		9.94	0.04
258	2456654.3278622329	1.13493	6241.2	244.0	309443.0	561.0	16916.4	271.3		9.76	0.04
259	2456654.3279299322	1.13601	6035.9	251.8	310005.3	555.8	17084.6	269.1		9.85	0.04
260	2456654.3279975643	1.13710	6605.7	254.2	310564.3	560.0	17235.7	271.7		9.63	0.04
261	2456654.3280652631	1.13818	6398.8	249.1	312048.3	560.3	17192.1	269.7		9.72	0.04
262	2456654.3281329623	1.13927	6049.9	247.3	308620.1	559.5	17325.1	274.4		9.83	0.04
263	2456654.3282005945	1.14035	6232.2	247.4	313700.0	563.8	16545.3	271.2		9.80	0.04
264	2456654.3282682938	1.14144	6335.1	247.1	313407.2	560.2	17328.8	272.0		9.75	0.04
265	2456654.3283359925	1.14252	6099.5	247.2	310875.0	559.8	16810.5	269.0		9.83	0.04
266	2456654.3284036247	1.14361	6084.9	255.1	313657.6	562.2	17003.5	272.9		9.86	0.04
267	2456654.3284713239	1.14469	6495.1	243.1	315522.4	564.3	17225.7	269.5		9.71	0.04
268	2456654.3285390227	1.14578	5919.0	245.4	310360.3	558.3	17287.2	267.3		9.90	0.04
269	2456654.3286067215	1.14687	6295.1	247.0	313192.7	560.9	17152.6	273.8		9.77	0.04
270	2456654.3286743541	1.14795	6270.6	246.6	312907.2	562.1	17118.8	273.1		9.78	0.04
271	2456654.3287420529	1.14904	6291.5	245.1	307965.4	558.0	16885.2	271.3		9.73	0.04
272	2456654.3288097521	1.15012	6129.1	240.5	307662.4	557.0	16582.1	267.0		9.79	0.04
273	2456654.3288773843	1.15121	6352.1	247.3	313884.4	562.2	16954.9	267.1		9.75	0.04
274	2456654.3289450831	1.15229	6680.9	244.8	316308.0	563.8	17255.4	268.4		9.64	0.03
